아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
송파더센트레,2024-08-08,2013.0,51.77,"95,000",13,2212,중개거래,,,24.08.30,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-21,기존
송파파인타운3단지,2024-08-24,2008.0,84.94,"133,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-21,기존
e편한세상송파파크센트럴,2024-08-18,2021.0,113.63,"175,000",15,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
송파삼성래미안아파트,2024-08-17,2001.0,148.19,"199,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
송파시그니처롯데캐슬,2024-08-24,2021.0,59.98,"128,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
트리지움,2024-08-23,2007.0,84.83,"259,000",22,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
리센츠,2024-08-23,2008.0,84.99,"259,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
래미안송파파인탑,2024-08-10,2012.0,53.36,"149,000",20,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
문정대우푸르지오3차,2024-08-16,2002.0,84.96,"104,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
올림픽훼밀리타운,2024-08-16,1988.0,136.325,"235,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
올림픽훼밀리타운,2024-08-23,1988.0,117.585,"220,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
파크리오,2024-08-06,2008.0,144.77,"289,000",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
레이크팰리스,2024-08-23,2006.0,84.82,"249,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
거여2단지효성아파트,2024-08-19,1997.0,134.88,"128,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
파크리오,2024-08-12,2008.0,59.86,"202,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
올림픽선수기자촌1단지,2024-08-12,1988.0,100.82,"240,000",6,,중개거래,,,,,개인,개인,"경기 화성시, 서울 송파구",송파구,방이동,실거래,2024-09-21,기존
파크리오,2024-08-16,2008.0,84.79,"230,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
잠실한솔,2024-08-15,2000.0,84.87,"149,000",4,,중개거래,,,,,개인,개인,서울 송파구,송파구,석촌동,실거래,2024-09-21,기존
트리지움,2024-08-06,2007.0,84.95,"260,000",21,,중개거래,,,,,개인,개인,"경기 하남시, 서울 송파구",송파구,잠실동,실거래,2024-09-21,기존
가락금호아파트,2024-08-22,1997.0,59.91,"119,000",20,,중개거래,,,,,개인,개인,"경기 용인시 기흥구, 서울 송파구",송파구,가락동,실거래,2024-09-21,기존
올림픽훼밀리타운,2024-08-10,1988.0,136.325,"223,000",15,,중개거래,,,,,개인,개인,"경기 성남시 수정구, 서울 송파구",송파구,문정동,실거래,2024-09-21,기존
올림픽선수기자촌2단지,2024-08-15,1988.0,100.82,"245,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
리센츠,2024-08-07,2008.0,59.99,"220,000",6,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
2차한양아파트,2024-08-21,1984.0,108.68,"161,000",1,,중개거래,,,,,개인,개인,"서울 강남구, 서울 송파구",송파구,송파동,실거래,2024-09-21,기존
현대리버빌2지구,2024-08-08,1999.0,59.4,"89,500",16,,중개거래,,,,,개인,개인,"서울 강동구, 서울 송파구",송파구,풍납동,실거래,2024-09-21,기존
우성,2024-08-14,1986.0,43.79,"92,000",14,,중개거래,,,,,개인,개인,"서울 서초구, 서울 송파구",송파구,가락동,실거래,2024-09-21,기존
장미2,2024-08-21,1979.0,82.45,"233,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
우성4차,2024-08-03,1983.0,95.84,"166,000",6,,중개거래,,,,,개인,개인,"서울 송파구, 서울 종로구",송파구,잠실동,실거래,2024-09-21,기존
우성,2024-08-14,1986.0,109.25,"152,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
2차한양아파트,2024-08-06,1984.0,64.26,"138,500",5,,중개거래,,,,,개인,개인,"서울 송파구, 서울 중구",송파구,송파동,실거래,2024-09-21,기존
가락금호아파트,2024-08-14,1997.0,59.91,"120,000",23,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
트리지움,2024-08-10,2007.0,84.83,"254,000",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
올림픽선수기자촌2단지,2024-08-17,1988.0,100.31,"240,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
리센츠,2024-08-09,2008.0,84.99,"260,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
아시아선수촌아파트,2024-08-07,1986.0,151.008,"420,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
문정래미안,2024-08-19,2004.0,120.97,"165,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
잠실엘스,2024-08-12,2008.0,59.96,"226,300",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
코오롱아파트,2024-08-05,1991.0,84.95,"138,000",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
위례24단지(꿈에그린),2024-08-15,2013.0,51.77,"105,000",8,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-21,기존
방이금호어울림,2024-08-12,2001.0,84.3,"100,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
문정대우푸르지오1차,2024-08-15,1999.0,84.86,"120,000",15,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
송파시그니처롯데캐슬,2024-08-02,2021.0,84.98,"168,000",29,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
올림픽선수기자촌1단지,2024-08-12,1988.0,83.06,"225,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
현대,2024-08-17,1997.0,59.91,"97,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
현대,2024-08-13,1997.0,59.91,"98,700",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
헬리오시티,2024-08-06,2018.0,49.29,"163,000",13,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
주공아파트 5단지,2024-08-13,1978.0,76.5,"267,700",5,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
송파시그니처롯데캐슬,2024-08-15,2021.0,84.98,"160,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
문정래미안,2024-08-20,2004.0,84.96,"138,000",1,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
올림픽카운티,2024-08-21,2003.0,38.22,"34,500",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
우성,2024-08-20,1986.0,43.79,"94,000",8,,중개거래,,,,,개인,개인,"서울 강북구, 서울 송파구",송파구,가락동,실거래,2024-09-21,기존
헬리오시티,2024-08-10,2018.0,59.96,"199,000",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
한강극동,2024-08-13,1995.0,59.26,"86,000",2,,중개거래,,,,,개인,개인,서울 송파구,송파구,풍납동,실거래,2024-09-21,기존
석촌호수효성해링턴타워,2024-08-02,2015.0,15.8307,"28,550",15,,직거래,,,24.08.21,,개인,개인,,송파구,석촌동,실거래,2024-09-21,기존
문정시영,2024-08-02,1989.0,46.26,"47,000",3,9,직거래,,,24.08.23,,개인,개인,,송파구,문정동,실거래,2024-09-21,기존
가락(1차)쌍용아파트,2024-08-16,1997.0,84.69,"148,000",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
파크리오,2024-08-14,2008.0,59.95,"200,000",6,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
가락금호아파트,2024-08-12,1997.0,85.0,"133,000",2,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
우성,2024-08-21,1986.0,109.25,"122,000",1,,직거래,,,,,개인,개인,,송파구,가락동,실거래,2024-09-21,기존
장미1,2024-08-20,1979.0,82.45,"230,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
파크리오,2024-08-08,2008.0,84.79,"230,000",20,,중개거래,,,,,개인,개인,"서울 마포구, 서울 송파구",송파구,신천동,실거래,2024-09-21,기존
파크하비오,2024-08-10,2016.0,84.9942,"155,000",19,,중개거래,,,,,개인,개인,서울 송파구,송파구,문정동,실거래,2024-09-21,기존
테라펠리체송파,2024-08-04,2021.0,29.1078,"60,500",12,,중개거래,,,24.08.23,,법인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
현대,2024-08-16,1997.0,84.96,"123,000",18,,중개거래,,,,,개인,개인,"서울 광진구, 서울 송파구",송파구,송파동,실거래,2024-09-21,기존
파크하비오,2024-08-06,2016.0,84.9725,"151,000",17,,중개거래,,,,,개인,개인,"서울 마포구, 서울 송파구",송파구,문정동,실거래,2024-09-21,기존
헬리오시티,2024-08-20,2018.0,84.99,"217,500",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
대림,2024-08-19,1988.0,76.49,"105,500",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
레이크팰리스,2024-08-10,2006.0,84.82,"240,000",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
파크리오,2024-08-09,2008.0,59.64,"203,000",17,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
송파두산위브,2024-08-02,2019.0,59.9823,"95,000",2,,중개거래,,,,,개인,개인,서울 송파구,송파구,오금동,실거래,2024-09-21,기존
극동,2024-08-15,1984.0,84.96,"143,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
가락(1차)쌍용아파트,2024-08-09,1997.0,84.69,"145,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
e편한세상송파파크센트럴,2024-08-02,2021.0,84.96,"150,500",13,,중개거래,,,,,개인,개인,"경기 하남시, 서울 송파구",송파구,거여동,실거래,2024-09-21,기존
가락(1차)쌍용아파트,2024-08-13,1997.0,84.69,"148,000",16,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
거여5단지,2024-08-18,1997.0,59.74,"75,500",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
파크리오,2024-08-09,2008.0,121.63,"277,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
거여4단지,2024-08-15,1997.0,39.6,"60,000",10,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
파크리오,2024-08-19,2008.0,84.9,"220,000",28,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
동아한가람1,2024-08-19,1995.0,84.38,"109,500",5,,중개거래,,,,,개인,개인,"서울 강동구, 서울 송파구",송파구,풍납동,실거래,2024-09-21,기존
동아한가람1,2024-08-13,1995.0,59.98,"90,700",1,,중개거래,,,,,개인,개인,서울 송파구,송파구,풍납동,실거래,2024-09-21,기존
파크리오,2024-08-08,2008.0,84.9,"225,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
주공아파트 5단지,2024-08-07,1978.0,81.75,"292,500",8,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
트리지움,2024-08-01,2007.0,114.7,"275,600",27,,직거래,,,,,공공기관,개인,,송파구,잠실동,실거래,2024-09-21,기존
잠실엘스,2024-08-10,2008.0,84.97,"270,000",14,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
리센츠,2024-08-13,2008.0,124.22,"335,000",15,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
올림픽선수기자촌3단지,2024-08-17,1988.0,83.06,"230,000",8,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
송파더센트레,2024-08-05,2013.0,51.77,"99,000",9,,중개거래,,,,,개인,개인,"경기 성남시 수정구, 서울 송파구",송파구,장지동,실거래,2024-09-21,기존
극동,2024-08-17,1984.0,84.96,"145,000",9,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
극동,2024-08-18,1984.0,120.4,"164,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
헬리오시티,2024-08-14,2018.0,99.6,"260,000",23,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
송파시그니처롯데캐슬,2024-08-05,2021.0,84.98,"159,000",22,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
각산,2024-08-01,2000.0,84.76,"70,000",1,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
현대(5차),2024-08-17,1989.0,54.0,"73,000",4,,직거래,,,,,개인,개인,,송파구,가락동,실거래,2024-09-21,기존
현대,2024-08-12,1997.0,84.92,"113,000",12,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
송파파크데일1단지,2024-08-10,2011.0,59.91,"85,000",11,,중개거래,,,,,개인,개인,서울 송파구,송파구,마천동,실거래,2024-09-21,기존
파크리오,2024-08-10,2008.0,84.9,"218,000",19,,중개거래,,,,,개인,개인,서울 송파구,송파구,신천동,실거래,2024-09-21,기존
한양아파트,2024-08-06,1983.0,158.61,"185,000",8,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
한신1,2024-08-10,1993.0,84.51,"110,000",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
가락쌍용(2차),2024-08-10,1999.0,84.42,"131,000",23,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
송파파인타운1단지,2024-08-06,2010.0,84.95,"115,000",8,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-21,기존
e편한세상송파파크센트럴,2024-08-11,2021.0,84.95,"147,700",7,,중개거래,,,,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
송파파인타운10단지,2024-08-09,2007.0,59.96,"119,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,장지동,실거래,2024-09-21,기존
올림픽선수기자촌1단지,2024-08-01,1988.0,121.23,"280,000",4,,중개거래,,,,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
헬리오시티,2024-08-03,2018.0,49.21,"170,000",29,512,중개거래,,,24.08.29,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
올림픽선수기자촌3단지,2024-08-15,1988.0,100.31,"228,500",10,328,중개거래,,,24.08.27,,개인,개인,서울 송파구,송파구,방이동,실거래,2024-09-21,기존
헬리오시티,2024-08-09,2018.0,59.96,"187,000",1,,중개거래,,,,,개인,개인,서울 송파구,송파구,가락동,실거래,2024-09-21,기존
씨티극동1,2024-08-15,1998.0,59.95,"84,000",4,,중개거래,,,,,개인,개인,"경기 수원시 영통구, 서울 송파구",송파구,풍납동,실거래,2024-09-21,기존
트리지움,2024-08-08,2007.0,84.83,"244,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
우방,2024-08-09,2001.0,72.77,"90,800",4,,중개거래,,,,,개인,개인,서울 송파구,송파구,오금동,실거래,2024-09-21,기존
현대,2024-08-13,1997.0,59.91,"90,700",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,송파동,실거래,2024-09-21,기존
우성4차,2024-08-16,1983.0,95.84,"170,000",3,,중개거래,,,,,개인,개인,서울 송파구,송파구,잠실동,실거래,2024-09-21,기존
현대1차,2024-08-16,1992.0,84.64,"83,500",11,6,중개거래,,,24.08.16,,개인,개인,서울 송파구,송파구,거여동,실거래,2024-09-21,기존
