aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,date_id
 ,경남2차,11680-278,649,0,1984,개인, , ,"350,000",3,8,2024,중개거래,서울 강남구,182.2,11,649,1,N, ,언주로,110.0,0.0,3005086.0,2,11680.0,0.0,11680,개인,10300,개포동,2024-09-11
 ,역삼I'PARK,11680-3679,713,11,2006,개인,24.08.26,O,"324,000",5,8,2024,중개거래,서울 강남구,116.285,18,713-11,1,N, ,역삼로,307.0,0.0,3122008.0,1,11680.0,0.0,11680,개인,10100,역삼동,2024-09-11
 ,선경2차(8동-12동),11680-3559,506,0,1985,개인, , ,"413,000",1,8,2024,중개거래,서울 강남구,127.75,5,506,1,N, ,삼성로,151.0,0.0,3122005.0,4,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
 ,매봉삼성,11680-328,966,0,1999,개인, , ,"159,000",9,8,2024,중개거래,서울 강남구,84.95,1,966,1,N, ,언주로,203.0,0.0,3005086.0,5,11680.0,0.0,11680,개인,11800,도곡동,2024-09-11
 ,상록수,11680-303,734,0,1993,개인, , ,"191,000",10,8,2024,중개거래,서울 종로구,74.54,1,734,1,N, ,광평로10길,15.0,0.0,4166070.0,1,11680.0,0.0,11680,개인,11400,일원동,2024-09-11
 ,디에이치자이개포,11680-4988,743,0,2021,개인, , ,"245,000",3,8,2024,중개거래,서울 강남구,63.76,22,743,1,N, ,영동대로,22.0,0.0,2122002.0,5,11680.0,0.0,11680,개인,11400,일원동,2024-09-11
 ,대치현대,11680-206,974,0,1999,개인, , ,"277,000",13,8,2024,중개거래,서울 강남구,114.59,12,974,1,N, ,삼성로64길,5.0,0.0,4166419.0,1,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
 ,현대힐스테이트2단지,11680-3830,50,0,2008,개인, , ,"291,500",9,8,2024,중개거래,"서울 강남구, 서울 송파구",84.236,10,50,1,N, ,삼성로111길,8.0,0.0,4166392.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,"현대6차(78~81,83,84,86,87동)",11680-420,456,0,1978,개인, , ,"670,000",10,8,2024,중개거래,서울 강남구,157.36,10,456,1,N, ,압구정로,201.0,0.0,3122007.0,3,11680.0,0.0,11680,개인,11000,압구정동,2024-09-11
 ,청담자이,11680-4004,134,38,2011,개인, , ,"199,000",12,8,2024,중개거래,서울 강남구,49.593,11,134-38,1,N, ,영동대로138길,12.0,0.0,4166686.0,1,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,삼익대청아파트,11680-279,12,0,1992,개인,24.09.02,O,"165,000",7,8,2024,중개거래,서울 강남구,60.0,6,12,1,N, ,개포로109길,21.0,0.0,4166040.0,1,11680.0,0.0,11680,개인,10300,개포동,2024-09-11
 ,현대아파트,11680-83,23,0,1988,개인, , ,"175,000",2,8,2024,중개거래,서울 강남구,84.92,5,23,1,N, ,선릉로,748.0,0.0,3122006.0,3,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,도곡1차아이파크,11680-3734,543,7,2007,개인, , ,"202,000",4,8,2024,중개거래,서울 성동구,84.122,1,543-7,1,N, ,도곡로28길,8.0,0.0,4166852.0,0,11680.0,,11680,개인,11800,도곡동,2024-09-11
 ,상록수,11680-303,734,0,1993,개인, , ,"235,000",3,8,2024,중개거래,"서울 강남구, 서울 동작구",84.95,4,734,1,N, ,광평로10길,15.0,0.0,4166070.0,1,11680.0,0.0,11680,개인,11400,일원동,2024-09-11
 ,개포주공6단지,11680-290,185,0,1983,개인, , ,"275,000",9,8,2024,중개거래,서울 강남구,83.21,3,185,1,N, ,개포로,516.0,0.0,3122001.0,1,11680.0,0.0,11680,개인,10300,개포동,2024-09-11
 ,대치현대,11680-206,974,0,1999,개인, , ,"178,000",5,8,2024,중개거래,"서울 강남구, 서울 노원구",59.82,13,974,1,N, ,삼성로64길,5.0,0.0,4166419.0,1,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
 ,은마,11680-218,316,0,1979,개인,24.08.23,O,"249,500",1,8,2024,중개거래,서울 강남구,76.79,12,316,1,N, ,삼성로,212.0,0.0,3122005.0,4,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
 ,미성2차,11680-20,397,0,1987,개인, , ,"300,000",7,8,2024,중개거래,서울 강남구,74.4,14,397,1,N, ,압구정로,113.0,0.0,3122007.0,3,11680.0,0.0,11680,개인,11000,압구정동,2024-09-11
 ,대치삼성,11680-205,1014,3,2000,개인, , ,"197,000",6,8,2024,중개거래,서울 강남구,59.88,7,1014-3,1,N, ,도곡로78길,22.0,0.0,4166245.0,1,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
A,LG선릉에클라트(A),11680-434,142,7,2003,개인, , ,"34,000",5,8,2024,중개거래,서울 강남구,36.16,6,142-7,1,N,24.08.26,선릉로100길,42.0,0.0,4166438.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
사우스윙,아이파크,11680-472,87,0,2004,개인, , ,"610,000",8,8,2024,중개거래,서울 강남구,156.857,31,87,1,N,24.08.14,영동대로,640.0,0.0,2122002.0,3,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,강남데시앙포레,11680-4324,795,0,2014,개인, , ,"197,000",4,8,2024,중개거래,서울 강남구,101.88,3,795,1,N, ,광평로34길,55.0,0.0,4166075.0,1,11680.0,0.0,11680,개인,11500,수서동,2024-09-11
 ,대치아이파크,11680-3752,888,0,2008,개인, , ,"374,000",8,8,2024,중개거래,"서울 강남구, 서울 동작구",114.97,21,888,1,N, ,선릉로,222.0,0.0,3122006.0,5,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
8,선경2차(8동-12동),11680-3559,506,0,1985,개인, , ,"450,000",8,8,2024,중개거래,서울 강남구,160.76,12,506,1,N,24.08.22,삼성로,151.0,0.0,3122005.0,4,11680.0,0.0,11680,개인,10600,대치동,2024-09-11
 ,역삼동칼라,11680-265,607,17,2002,개인, , ,"85,000",6,8,2024,중개거래,서울 강남구,95.3,7,607-17,1,N,24.08.27,논현로101길,6.0,0.0,4166106.0,1,11680.0,0.0,11680,개인,10100,역삼동,2024-09-11
 ,롯데캐슬프레미어,11680-3733,11,0,2007,개인, , ,"299,000",4,8,2024,중개거래,서울 강남구,122.485,3,11,1,N, ,선릉로126길,22.0,0.0,4166454.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,한화진넥스빌,11680-249,706,20,2001,개인, , ,"39,000",3,8,2024,중개거래,서울 강남구,39.2,14,706-20,1,N, ,언주로86길,11.0,0.0,4166619.0,1,11680.0,0.0,11680,개인,10100,역삼동,2024-09-11
 ,삼성동중앙하이츠빌리지,11680-507,14,1,2004,개인, , ,"260,000",2,8,2024,중개거래,서울 강남구,84.87,10,14-1,1,N, ,학동로68길,30.0,0.0,4166816.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
101,한신오페라하우스,11680-101,35,47,2003,개인, , ,"195,000",5,8,2024,중개거래,서울 강남구,117.19,1,35-47,1,N,24.08.30,삼성로135길,47.0,0.0,4166402.0,1,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,현대힐스테이트2단지,11680-3830,50,0,2008,개인, , ,"273,000",6,8,2024,중개거래,서울 강남구,84.349,14,50,1,N, ,삼성로111길,8.0,0.0,4166392.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,삼성동한솔아파트,11680-194,4,6,1998,개인, , ,"186,000",2,8,2024,중개거래,서울 강남구,85.0,6,4-6,1,N, ,학동로64길,7.0,0.0,4166814.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,래미안대치팰리스,11680-4394,1027,0,2015,개인, , ,"360,000",4,8,2024,중개거래,서울 강남구,84.97,30,1027,1,N, ,삼성로51길,37.0,0.0,4166413.0,0,11680.0,,11680,개인,10600,대치동,2024-09-11
 ,청담자이,11680-4004,134,38,2011,개인, , ,"228,000",2,8,2024,중개거래,서울 강남구,50.316,20,134-38,1,N, ,영동대로138길,12.0,0.0,4166686.0,1,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,현대아파트101동,11680-197,6,0,1999,개인, , ,"158,000",5,8,2024,중개거래,서울 강남구,59.83,11,6,1,N, ,학동로64길,14.0,0.0,4166814.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,개포주공5단지,11680-391,187,0,1983,개인, , ,"242,000",5,8,2024,중개거래,서울 강남구,61.19,9,187,1,N, ,삼성로4길,17.0,0.0,4166412.0,1,11680.0,0.0,11680,개인,10300,개포동,2024-09-11
 ,삼성동중앙하이츠빌리지,11680-507,14,1,2004,개인, , ,"367,000",5,8,2024,중개거래,"경기 남양주시, 서울 강남구",152.98,16,14-1,1,N, ,학동로68길,30.0,0.0,4166816.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,삼성동힐스테이트 1단지,11680-3834,16,2,2008,개인, , ,"273,000",3,8,2024,중개거래,서울 강남구,84.236,9,16-2,1,N, ,학동로68길,29.0,0.0,4166816.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,청담자이,11680-4004,134,38,2011,개인, , ,"348,000",2,8,2024,중개거래,서울 강남구,90.197,29,134-38,1,N, ,영동대로138길,12.0,0.0,4166686.0,1,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,삼성동한솔아파트,11680-194,4,6,1998,개인,24.08.06,O,"186,000",3,8,2024,중개거래,서울 강남구,85.0,6,4-6,1,N, ,학동로64길,7.0,0.0,4166814.0,1,11680.0,0.0,11680,개인,10500,삼성동,2024-09-11
 ,개포래미안포레스트,11680-4929,1282,0,2020,개인, , ,"219,000",2,8,2024,중개거래,서울 강남구,59.92,7,1282,1,N, ,개포로,264.0,0.0,3122001.0,1,11680.0,,11680,개인,10300,개포동,2024-09-11
B동,효성빌라청담101(B동),11680-4802,101,17,2019,개인, , ,"740,500",2,8,2024,중개거래,서울 강남구,226.74,5,101-17,1,N,24.08.08,압구정로71길,28.0,0.0,4166533.0,0,11680.0,0.0,11680,개인,10400,청담동,2024-09-11
 ,한양1차(영동한양),11680-378,490,0,1977,개인, , ,"385,000",1,8,2024,중개거래,서울 강남구,91.21,1,490,1,N, ,압구정로,321.0,0.0,3122007.0,3,11680.0,0.0,11680,개인,11000,압구정동,2024-09-11
 ,래미안 개포 루체하임,11680-4780,741,0,2018,개인, , ,"275,000",1,8,2024,중개거래,서울 강남구,84.99,22,741,1,N, ,개포로110길,50.0,0.0,4166041.0,1,11680.0,0.0,11680,개인,11400,일원동,2024-09-11
 ,신현대12차,11680-426,434,0,1982,개인, , ,"670,000",14,8,2024,중개거래,서울 강남구,170.38,2,434,1,N, ,압구정로,151.0,0.0,3122007.0,3,11680.0,0.0,11680,개인,11000,압구정동,2024-09-11
 ,한양3,11680-380,489,0,1978,개인, , ,"430,000",21,8,2024,중개거래,서울 강남구,116.94,11,489,1,N, ,압구정로,321.0,0.0,3122007.0,3,11680.0,0.0,11680,개인,11000,압구정동,2024-09-11
 ,점보,11170-57,300,10,1974,개인, , ,"137,000",19,8,2024,직거래, ,175.97,1,300-10,1,N, ,이촌로88길,3.0,0.0,4106297.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,금호베스트빌1,11170-132,296,0,2002,개인, , ,"167,000",10,8,2024,중개거래,서울 용산구,84.94,4,296,1,N, ,서빙고로51길,68.0,14.0,4106151.0,1,11170.0,0.0,11170,개인,13300,서빙고동,2024-09-11
 ,리버힐삼성,11170-138,193,0,2001,개인, , ,"114,000",10,8,2024,중개거래,서울 용산구,59.55,9,193,1,N, ,효창원로,17.0,0.0,3005022.0,6,11170.0,0.0,11170,개인,11500,산천동,2024-09-11
 ,효창파크푸르지오,11170-2821,274,0,2010,개인, , ,"168,500",22,8,2024,중개거래,서울 용산구,84.45,19,274,1,N, ,백범로,260.0,0.0,3005016.0,3,11170.0,0.0,11170,개인,11900,효창동,2024-09-11
 ,한강(대우),11170-67,415,0,2000,개인, , ,"180,000",28,8,2024,중개거래,서울 용산구,60.0,19,415,1,N, ,이촌로,181.0,0.0,3102008.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,한강맨숀,11170-68,300,23,1971,개인, , ,"370,000",17,8,2024,중개거래,서울 용산구,87.54,3,300-23,1,N, ,이촌로,248.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,우성,11170-54,399,1,1995,개인, , ,"150,000",17,8,2024,중개거래,서울 용산구,58.2,14,399-1,1,N, ,이촌로,193.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한가람,11170-66,404,0,1998,개인, , ,"171,500",17,8,2024,중개거래,서울 용산구,59.88,3,404,1,N, ,이촌로65길,8.0,0.0,4106288.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한가람,11170-66,404,0,1998,개인, , ,"182,000",23,8,2024,중개거래,"경기 용인시 수지구, 서울 용산구",59.88,8,404,1,N, ,이촌로,201.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한강맨숀,11170-68,300,23,1971,개인, , ,"615,000",14,8,2024,중개거래,"서울 강동구, 서울 용산구",167.21,2,300-23,1,N, ,이촌로,248.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한강타운,11170-139,204,0,2001,개인, , ,"89,000",19,8,2024,중개거래,서울 용산구,59.69,13,204,1,N, ,새창로8길,157.0,0.0,4106144.0,1,11170.0,0.0,11170,개인,11500,산천동,2024-09-11
 ,리버빌(삼성),11170-133,151,0,2000,개인, , ,"160,000",16,8,2024,중개거래,서울 용산구,84.74,3,151,1,N, ,보광로5길,40.0,0.0,4106128.0,1,11170.0,0.0,11170,개인,13600,보광동,2024-09-11
 ,한남힐스테이트,11170-145,807,0,2003,개인, , ,"187,000",25,8,2024,중개거래,서울 용산구,84.785,2,807,1,N, ,장문로,141.0,0.0,3102011.0,2,11170.0,0.0,11170,개인,13100,한남동,2024-09-11
 ,한강(대우),11170-67,415,0,2000,개인, , ,"265,000",13,8,2024,중개거래,서울 용산구,134.13,9,415,1,N, ,이촌로,181.0,0.0,3102008.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,동아그린,11170-41,411,0,1999,개인, , ,"107,700",12,8,2024,중개거래,"경기 구리시, 서울 용산구",43.02,15,411,1,N, ,이촌로,100.0,8.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한강(대우),11170-67,415,0,2000,개인, , ,"213,500",12,8,2024,중개거래,서울 용산구,84.98,10,415,1,N, ,이촌로65가길,3.0,0.0,4106287.0,0,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,화인,11170-276,244,99,2002,개인, , ,"143,000",17,8,2024,중개거래,서울 용산구,143.25,2,244-99,1,N, ,후암로16길,27.0,0.0,4106572.0,1,11170.0,0.0,11170,개인,10100,후암동,2024-09-11
 ,강촌,11170-35,402,0,1998,개인, , ,"155,000",7,8,2024,중개거래,서울 용산구,59.12,2,402,1,N, ,이촌로87길,14.0,0.0,4106296.0,0,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,한강맨숀,11170-68,300,23,1971,개인, , ,"414,000",10,8,2024,중개거래,서울 용산구,102.22,5,300-23,1,N, ,이촌로,248.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,우성,11170-54,399,1,1995,개인, , ,"203,000",29,8,2024,중개거래,서울 용산구,84.86,2,399-1,1,N, ,이촌로,193.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,이촌코오롱(A),11170-55,412,0,1999,개인, , ,"167,500",10,8,2024,중개거래,서울 용산구,59.82,13,412,1,N, ,이촌로87길,21.0,0.0,4106296.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,동부센트레빌,11170-40,418,0,2001,개인, , ,"210,000",17,8,2024,중개거래,서울 용산구,100.8,11,418,1,N, ,이촌로,174.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,GS자이,11170-164,181,0,2005,개인, , ,"230,000",27,8,2024,중개거래,"서울 마포구, 서울 용산구",157.43,11,181,1,N, ,삼개로,60.0,0.0,3005017.0,1,11170.0,0.0,11170,개인,11600,청암동,2024-09-11
 ,한가람,11170-66,404,0,1998,개인, , ,"217,000",10,8,2024,중개거래,서울 용산구,84.96,17,404,1,N, ,이촌로,201.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,용산더프라임,11170-2960,41,0,2014,개인, , ,"166,000",5,8,2024,중개거래,서울 용산구,84.976,26,41,1,N, ,원효로90길,11.0,0.0,4106264.0,1,11170.0,0.0,11170,개인,11200,원효로1가,2024-09-11
 ,왕궁,11170-53,300,11,1974,개인, , ,"248,000",9,8,2024,중개거래,서울 용산구,102.48,4,300-11,1,N, ,이촌로88길,15.0,0.0,4106297.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,이촌코오롱(B),11170-141,414,0,1999,개인, , ,"170,000",27,8,2024,중개거래,서울 용산구,59.82,6,414,1,N, ,이촌로89길,32.0,0.0,4106298.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,한가람,11170-66,404,0,1998,개인, , ,"220,000",24,8,2024,중개거래,서울 용산구,84.96,10,404,1,N, ,이촌로71길,10.0,0.0,4106290.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,베르체,11170-159,132,15,2003,개인, , ,"90,000",8,8,2024,중개거래,서울 용산구,105.03,1,132-15,1,N, ,효창원로72길,29.0,0.0,4106553.0,1,11170.0,0.0,11170,개인,11100,청파동3가,2024-09-11
 ,센트레빌아스테리움서울,11170-2917,45,0,2013,개인, , ,"194,000",25,8,2024,중개거래,서울 용산구,149.05,21,45,1,N, ,한강대로,372.0,0.0,2005005.0,3,11170.0,0.0,11170,개인,10700,동자동,2024-09-11
 ,센트레빌아스테리움서울,11170-2917,45,0,2013,개인, , ,"194,000",31,8,2024,중개거래,서울 용산구,149.05,20,45,1,N, ,한강대로,372.0,0.0,2005005.0,3,11170.0,0.0,11170,개인,10700,동자동,2024-09-11
 ,용산더프라임,11170-2960,41,0,2014,개인, , ,"158,000",2,8,2024,중개거래,서울 용산구,84.976,32,41,1,N, ,원효로90길,11.0,0.0,4106264.0,1,11170.0,0.0,11170,개인,11200,원효로1가,2024-09-11
 ,리버힐삼성,11170-138,193,0,2001,개인, , ,"118,200",22,8,2024,중개거래,서울 용산구,84.98,2,193,1,N, ,효창원로,17.0,0.0,3005022.0,6,11170.0,0.0,11170,개인,11500,산천동,2024-09-11
 ,왕궁,11170-53,300,11,1974,개인, , ,"250,000",5,8,2024,중개거래,서울 용산구,102.48,3,300-11,1,N, ,이촌로88길,15.0,0.0,4106297.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,용산더프라임,11170-2960,41,0,2014,개인, , ,"102,000",24,8,2024,중개거래,서울 용산구,46.06,5,41,1,N, ,원효로90길,11.0,0.0,4106264.0,1,11170.0,0.0,11170,개인,11200,원효로1가,2024-09-11
 ,강촌,11170-35,402,0,1998,개인, , ,"209,000",24,8,2024,중개거래,서울 용산구,84.77,4,402,1,N, ,이촌로87길,13.0,0.0,4106296.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,청화1,11170-77,22,2,1982,개인, , ,"295,000",18,8,2024,중개거래,서울 용산구,142.74,6,22-2,1,N, ,장문로,27.0,0.0,3102011.0,1,11170.0,0.0,11170,개인,13000,이태원동,2024-09-11
 ,용산시티파크(1단지),11170-2522,63,389,2007,법인, , ,"343,000",10,8,2024,중개거래,서울 용산구,143.36,30,63-389,1,N, ,서빙고로,35.0,0.0,3102004.0,3,11170.0,0.0,11170,개인,12800,한강로3가,2024-09-11
 ,이촌동삼성리버스위트,11170-71,426,0,2002,개인, , ,"346,800",9,8,2024,중개거래,서울 용산구,134.9,8,426,1,N, ,이촌로88길,30.0,0.0,4106297.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,명남아띠팰리스,11170-2377,244,90,2006,개인, , ,"92,500",6,8,2024,중개거래,"서울 마포구, 서울 용산구",68.61,3,244-90,1,N, ,후암로16나길,20.0,0.0,4106573.0,1,11170.0,0.0,11170,개인,10100,후암동,2024-09-11
1,프라임펠리스,11170-2906,24,8,2012,개인, , ,"16,275",23,8,2024,중개거래,서울 용산구,13.69,17,24-8,1,N,24.08.23,백범로90길,38.0,0.0,4106102.0,1,11170.0,0.0,11170,개인,12200,문배동,2024-09-11
 ,PRIMAVERAVILL,11170-2099,43,21,2003,개인, , ,"365,000",11,8,2024,중개거래,서울 용산구,155.8,2,43-21,1,N, ,서빙고로91가길,29.0,7.0,4106164.0,1,11170.0,0.0,11170,개인,13400,주성동,2024-09-11
 ,강촌,11170-35,402,0,1998,개인, , ,"230,000",21,8,2024,중개거래,서울 용산구,106.645,15,402,1,N, ,이촌로87길,14.0,0.0,4106296.0,0,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,한남힐스테이트,11170-145,807,0,2003,개인, , ,"189,500",9,8,2024,중개거래,서울 용산구,84.757,13,807,1,N, ,장문로,141.0,0.0,3102011.0,2,11170.0,0.0,11170,개인,13100,한남동,2024-09-11
 ,한강(대우),11170-67,415,0,2000,개인, , ,"275,000",7,8,2024,중개거래,서울 용산구,135.5,23,415,1,N, ,이촌로,181.0,0.0,3102008.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,삼익,11170-49,300,301,1979,개인, , ,"220,000",12,8,2024,중개거래,서울 용산구,104.86,12,300-301,1,N, ,이촌로,260.0,0.0,3102008.0,2,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
113,용산e편한세상,11170-2843,48,0,2011,개인, , ,"185,000",20,8,2024,중개거래,서울 용산구,84.21,7,48,1,N,24.09.04,원효로,216.0,0.0,3102007.0,6,11170.0,0.0,11170,개인,12300,신계동,2024-09-11
 ,한강타운,11170-139,204,0,2001,개인, , ,"87,000",1,8,2024,중개거래,서울 마포구,59.69,8,204,1,N, ,새창로8길,157.0,0.0,4106144.0,1,11170.0,0.0,11170,개인,11500,산천동,2024-09-11
 ,한강(대우),11170-67,415,0,2000,개인, , ,"160,000",10,8,2024,중개거래,서울 용산구,60.0,2,415,1,N, ,이촌로,181.0,0.0,3102008.0,1,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,강촌,11170-35,402,0,1998,개인, , ,"170,000",17,8,2024,중개거래,서울 용산구,59.12,12,402,1,N, ,이촌로87길,14.0,0.0,4106296.0,0,11170.0,,11170,개인,12900,이촌동,2024-09-11
 ,신동아,11170-131,241,21,1984,개인, , ,"317,000",15,8,2024,중개거래,서울 용산구,140.81,4,241-21,1,N, ,이촌로,347.0,0.0,3102008.0,3,11170.0,0.0,11170,개인,13300,서빙고동,2024-09-11
 ,대림,11170-38,395,0,1994,개인, , ,"251,000",20,8,2024,중개거래,서울 용산구,114.96,8,395,1,N, ,이촌로2가길,122.0,0.0,4106277.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,강변삼성스위트,11170-13,178,0,1999,개인, , ,"101,000",6,8,2024,중개거래,서울 용산구,59.94,1,178,1,N, ,원효로,40.0,0.0,3102007.0,5,11170.0,0.0,11170,개인,11800,원효로4가,2024-09-11
 ,청화1,11170-77,22,2,1982,개인, , ,"297,000",8,8,2024,중개거래,"서울 서초구, 서울 용산구",142.71,8,22-2,1,N, ,장문로,27.0,0.0,3102011.0,1,11170.0,0.0,11170,개인,13000,이태원동,2024-09-11
 ,효창파크푸르지오,11170-2821,274,0,2010,개인, , ,"132,000",17,8,2024,중개거래,서울 용산구,59.41,2,274,1,N, ,백범로,260.0,0.0,3005016.0,3,11170.0,0.0,11170,개인,11900,효창동,2024-09-11
 ,아인하우스,11170-2889,5,42,2012,개인, , ,"80,000",15,8,2024,중개거래,서울 용산구,66.78,5,5-42,1,N, ,효창원로70길,19.0,0.0,4106552.0,1,11170.0,0.0,11170,개인,11900,효창동,2024-09-11
 ,태성1,11170-200,644,2,1975,개인, , ,"85,000",10,8,2024,중개거래,서울 용산구,59.95,4,644-2,1,N, ,대사관로24길,8.0,0.0,4106025.0,1,11170.0,0.0,11170,개인,13100,한남동,2024-09-11
 ,한남힐스테이트,11170-145,807,0,2003,개인, , ,"240,000",6,8,2024,중개거래,서울 용산구,130.898,10,807,1,N, ,장문로,141.0,0.0,3102011.0,2,11170.0,0.0,11170,개인,13100,한남동,2024-09-11
 ,대림,11170-38,395,0,1994,개인, , ,"128,500",7,8,2024,중개거래,서울 용산구,59.22,1,395,1,N, ,이촌로2가길,122.0,0.0,4106277.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,삼성래미안,11170-27,23,0,2001,개인, , ,"121,000",7,8,2024,중개거래,"경기 안양시 만안구, 서울 용산구",59.94,12,23,1,N, ,새창로,70.0,0.0,3005018.0,2,11170.0,0.0,11170,개인,12000,도원동,2024-09-11
 ,용산롯데캐슬센터포레,11170-3209,287,0,2019,개인, , ,"185,000",18,8,2024,중개거래,서울 용산구,84.9204,11,287,1,N, ,백범로,313.0,0.0,3005016.0,0,11170.0,,11170,개인,11900,효창동,2024-09-11
 ,용산롯데캐슬센터포레,11170-3209,287,0,2019,개인, , ,"155,000",17,8,2024,중개거래,서울 용산구,59.79,5,287,1,N, ,백범로,313.0,0.0,3005016.0,0,11170.0,,11170,개인,11900,효창동,2024-09-11
 ,브라운스톤,11170-2841,90,0,2011,개인, , ,"110,000",11,8,2024,중개거래,서울 용산구,59.94,2,90,1,N, ,효창원로,88.0,0.0,3005022.0,10,11170.0,0.0,11170,개인,12100,용문동,2024-09-11
 ,산호,11170-14,118,16,1977,개인, , ,"175,000",6,8,2024,중개거래,서울 용산구,78.06,8,118-16,1,N, ,원효로,66.0,0.0,3102007.0,5,11170.0,0.0,11170,개인,11800,원효로4가,2024-09-11
 ,북한강(성원),11170-47,422,0,2001,개인, , ,"168,000",1,8,2024,중개거래,서울 용산구,59.55,16,422,1,N, ,이촌로2가길,66.0,0.0,4106277.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,리버힐삼성,11170-138,193,0,2001,개인,24.09.09,O,"114,000",10,8,2024,중개거래,서울 용산구,59.55,9,193,1,N, ,효창원로,17.0,0.0,3005022.0,6,11170.0,0.0,11170,개인,11500,산천동,2024-09-11
 ,한가람,11170-66,404,0,1998,개인, , ,"232,000",2,8,2024,중개거래,서울 용산구,84.89,10,404,1,N, ,이촌로65가길,51.0,0.0,4106287.0,1,11170.0,0.0,11170,개인,12900,이촌동,2024-09-11
 ,강변삼성스위트,11170-13,178,0,1999,개인, , ,"141,000",8,8,2024,중개거래,서울 용산구,84.9,8,178,1,N, ,원효로,40.0,0.0,3102007.0,5,11170.0,0.0,11170,개인,11800,원효로4가,2024-09-11
 ,삼성래미안,11170-27,23,0,2001,개인, , ,"162,000",7,8,2024,중개거래,서울 용산구,114.99,12,23,1,N, ,새창로,70.0,0.0,3005018.0,2,11170.0,0.0,11170,개인,12000,도원동,2024-09-11
